Ino,State,flag,transaction,time elapsed,culmulative time elapsed
63306,7,1,631711.9393556538,1.583e-06,0.2003026780000001
63306,7,1,1814882.0326678767,5.51e-07,0.20030322900000008
46136,7,1,111.5473728864701,0.008964801,0.20926803000000008
46136,7,1,232666.35644485807,4.298e-06,0.2092723280000001
46136,7,1,612369.871402327,1.633e-06,0.2092739610000001
46136,7,1,29434.27326779302,3.3974e-05,0.20930793500000008
46136,7,1,517063.0816959669,1.934e-06,0.2093098690000001
46136,7,1,1386962.5520110957,7.21e-07,0.2093105900000001
46136,7,1,3145.04969178513,0.00031796,0.2096285500000001
46136,7,1,1848428.8354898337,5.41e-07,0.2096290910000001
46136,7,1,2493765.5860349126,4.01e-07,0.2096294920000001
46136,7,1,45431.829539775565,2.2011e-05,0.2096515030000001
46136,7,1,2695417.7897574124,3.71e-07,0.2096518740000001
46136,7,1,2770083.1024930747,3.61e-07,0.2096522350000001
46136,7,1,65.74663888389031,0.015209903,0.2248621380000001
46136,7,1,590667.4542232723,1.693e-06,0.2248638310000001
46136,7,1,1848428.8354898337,5.41e-07,0.2248643720000001
46136,7,1,39308.17610062893,2.544e-05,0.22488981200000008
46136,7,1,683994.5280437757,1.462e-06,0.22489127400000009
46136,7,1,2849002.849002849,3.51e-07,0.2248916250000001
39276,7,1,86.51757669458733,0.011558345,0.2364499700000001
39276,7,1,344115.6228492774,2.906e-06,0.2364528760000001
39276,7,1,988142.2924901185,1.012e-06,0.23645388800000008
39276,7,1,14705.233592635617,6.8003e-05,0.2365218910000001
39276,7,1,723589.001447178,1.382e-06,0.2365232730000001
39276,7,1,2036659.8778004071,4.91e-07,0.23652376400000008
274245,7,7,1400.25036476522,0.000714158,0.23723792200000007
274245,7,7,868055.5555555556,1.152e-06,0.23723907400000008
274245,7,7,580046.403712297,1.724e-06,0.23724079800000009
274088,7,1,4510.030307403666,0.000221728,0.2374625260000001
274088,7,1,1109877.9134295227,9.01e-07,0.2374634270000001
274088,7,1,178539.54650955184,5.601e-06,0.23746902800000008
274245,7,1,291800.40852057195,3.427e-06,0.23747245500000008
274245,7,1,1331557.9227696406,7.51e-07,0.23747320600000008
274088,7,7,660938.5327164574,1.513e-06,0.23747471900000008
274088,7,7,2777777.777777778,3.6e-07,0.2374750790000001
274245,7,1,542299.3492407809,1.844e-06,0.2374769230000001
274245,7,4,224265.53038797938,4.459e-06,0.2374813820000001
274245,7,4,53149.08317831518,1.8815e-05,0.2375001970000001
274245,7,4,36600.54168801698,2.7322e-05,0.2375275190000001
274245,7,4,241080.03857280617,4.148e-06,0.2375316670000001
274245,7,4,226346.76324128566,4.418e-06,0.23753608500000012
274245,7,4,254000.50800101602,3.937e-06,0.23754002200000013
34481,7,1,2632.3617286193003,0.000379887,0.23791990900000012
34481,7,1,755857.8987150416,1.323e-06,0.23792123200000012
34481,7,1,2173913.0434782607,4.6e-07,0.23792169200000013
34481,7,1,53717.23248818221,1.8616e-05,0.23794030800000013
34481,7,1,2500000.0,4e-07,0.23794070800000014
34481,7,1,3021148.0362537764,3.31e-07,0.23794103900000013
39429,7,1,30722.91007404221,3.2549e-05,0.23797358800000012
39429,7,1,648088.1399870382,1.543e-06,0.23797513100000012
39429,7,1,2375296.912114014,4.21e-07,0.23797555200000012
64183,7,1,23608.84859645395,4.2357e-05,0.2380179090000001
64183,7,1,932835.8208955224,1.072e-06,0.2380189810000001
64183,7,1,2217294.9002217297,4.51e-07,0.23801943200000011
62998,7,1,89798.85057471265,1.1136e-05,0.2380305680000001
62998,7,1,570125.4275940707,1.754e-06,0.2380323220000001
62998,7,1,2000000.0,5e-07,0.2380328220000001
39276,7,1,208811.86051367718,4.789e-06,0.2380376110000001
39276,7,1,1084598.6984815618,9.22e-07,0.23803853300000008
39276,7,1,1996007.984031936,5.01e-07,0.2380390340000001
59316,7,1,78235.01799405414,1.2782e-05,0.23805181600000008
39429,7,1,1824817.5182481753,5.48e-07,0.23805236400000007
45486,7,1,11764705.882352943,8.5e-08,0.23805244900000008
59316,7,1,14705882.352941176,6.8e-08,0.23805251700000007
39429,7,1,2873563.2183908047,3.48e-07,0.23805286500000009
59316,7,1,13698630.1369863,7.3e-08,0.23805293800000007
39429,7,1,3610108.3032490974,2.77e-07,0.23805321500000007
45486,7,1,4629629.62962963,2.16e-07,0.23805343100000007
45486,7,1,1848428.8354898337,5.41e-07,0.23805397200000006
64183,7,1,60146.75808973896,1.6626e-05,0.23807059800000005
64183,7,1,604960.6775559589,1.653e-06,0.23807225100000004
64183,7,1,1883239.1713747648,5.31e-07,0.23807278200000004
46136,7,1,5102040.816326531,1.96e-07,0.23807297800000005
46136,7,1,1121076.2331838566,8.92e-07,0.23807387000000005
46136,7,1,2857142.8571428573,3.5e-07,0.23807422000000006
45486,7,1,283527.07683583786,3.527e-06,0.23807774700000006
45486,7,1,1584786.053882726,6.31e-07,0.23807837800000006
45486,7,1,2493765.5860349126,4.01e-07,0.23807877900000007
